Entity,Code,Date,"Daily new confirmed cases of COVID-19 (rolling 3-day average, right-aligned)",Notes
Netherlands,NLD,"Jan 22, 2020",0,
Netherlands,NLD,"Jan 23, 2020",0,
Netherlands,NLD,"Jan 24, 2020",0,
Netherlands,NLD,"Jan 25, 2020",0,
Netherlands,NLD,"Jan 26, 2020",0,
Netherlands,NLD,"Jan 27, 2020",0,
Netherlands,NLD,"Jan 28, 2020",0,
Netherlands,NLD,"Jan 29, 2020",0,
Netherlands,NLD,"Jan 30, 2020",0,
Netherlands,NLD,"Jan 31, 2020",0,
Netherlands,NLD,"Feb 1, 2020",0,
Netherlands,NLD,"Feb 2, 2020",0,
Netherlands,NLD,"Feb 3, 2020",0,
Netherlands,NLD,"Feb 4, 2020",0,
Netherlands,NLD,"Feb 5, 2020",0,
Netherlands,NLD,"Feb 6, 2020",0,
Netherlands,NLD,"Feb 7, 2020",0,
Netherlands,NLD,"Feb 8, 2020",0,
Netherlands,NLD,"Feb 9, 2020",0,
Netherlands,NLD,"Feb 10, 2020",0,
Netherlands,NLD,"Feb 11, 2020",0,
Netherlands,NLD,"Feb 12, 2020",0,
Netherlands,NLD,"Feb 13, 2020",0,
Netherlands,NLD,"Feb 14, 2020",0,
Netherlands,NLD,"Feb 15, 2020",0,
Netherlands,NLD,"Feb 16, 2020",0,
Netherlands,NLD,"Feb 17, 2020",0,
Netherlands,NLD,"Feb 18, 2020",0,
Netherlands,NLD,"Feb 19, 2020",0,
Netherlands,NLD,"Feb 20, 2020",0,
Netherlands,NLD,"Feb 21, 2020",0,
Netherlands,NLD,"Feb 22, 2020",0,
Netherlands,NLD,"Feb 23, 2020",0,
Netherlands,NLD,"Feb 24, 2020",0,
Netherlands,NLD,"Feb 25, 2020",0,
Netherlands,NLD,"Feb 26, 2020",0,
Netherlands,NLD,"Feb 27, 2020",0,
Netherlands,NLD,"Feb 28, 2020",0.33333,
Netherlands,NLD,"Feb 29, 2020",0.66667,
Netherlands,NLD,"Mar 1, 2020",2.33333,
Netherlands,NLD,"Mar 2, 2020",4,
Netherlands,NLD,"Mar 3, 2020",5.33333,
Netherlands,NLD,"Mar 4, 2020",7,
Netherlands,NLD,"Mar 5, 2020",8.33333,
Netherlands,NLD,"Mar 6, 2020",21.33333,
Netherlands,NLD,"Mar 7, 2020",33.33333,
Netherlands,NLD,"Mar 8, 2020",50,
Netherlands,NLD,"Mar 9, 2020",61,
Netherlands,NLD,"Mar 10, 2020",64.33333,
Netherlands,NLD,"Mar 11, 2020",64.66667,
Netherlands,NLD,"Mar 12, 2020",79.33333,
Netherlands,NLD,"Mar 13, 2020",97.66667,
Netherlands,NLD,"Mar 14, 2020",140.66667,
Netherlands,NLD,"Mar 15, 2020",152,
Netherlands,NLD,"Mar 16, 2020",173.66667,
Netherlands,NLD,"Mar 17, 2020",203,
Netherlands,NLD,"Mar 18, 2020",248.66667,
Netherlands,NLD,"Mar 19, 2020",305.33333,
Netherlands,NLD,"Mar 20, 2020",349,
Netherlands,NLD,"Mar 21, 2020",429.66667,
Netherlands,NLD,"Mar 22, 2020",526.66667,
Netherlands,NLD,"Mar 23, 2020",581.33333,
Netherlands,NLD,"Mar 24, 2020",585,
Netherlands,NLD,"Mar 25, 2020",643,
Netherlands,NLD,"Mar 26, 2020",736,
Netherlands,NLD,"Mar 27, 2020",894,
Netherlands,NLD,"Mar 28, 2020",1014.33333,
Netherlands,NLD,"Mar 29, 2020",1116.66667,
Netherlands,NLD,"Mar 30, 2020",1145,
Netherlands,NLD,"Mar 31, 2020",1049,
Netherlands,NLD,"Apr 1, 2020",944.33333,
Netherlands,NLD,"Apr 2, 2020",916,
Netherlands,NLD,"Apr 3, 2020",982.33333,
Netherlands,NLD,"Apr 4, 2020",1042.66667,
Netherlands,NLD,"Apr 5, 2020",1004.33333,
Netherlands,NLD,"Apr 6, 2020",1051.33333,
Netherlands,NLD,"Apr 7, 2020",1026.66667,
Netherlands,NLD,"Apr 8, 2020",984.33333,
Netherlands,NLD,"Apr 9, 2020",899.33333,
Netherlands,NLD,"Apr 10, 2020",986.33333,
Netherlands,NLD,"Apr 11, 2020",1172.33333,
Netherlands,NLD,"Apr 12, 2020",1288,
Netherlands,NLD,"Apr 13, 2020",1275,
Netherlands,NLD,"Apr 14, 2020",1151.33333,
Netherlands,NLD,"Apr 15, 2020",1002,
Netherlands,NLD,"Apr 16, 2020",855.33333,
Netherlands,NLD,"Apr 17, 2020",887.66667,
Netherlands,NLD,"Apr 18, 2020",1010,
Netherlands,NLD,"Apr 19, 2020",1145.33333,
Netherlands,NLD,"Apr 20, 2020",1147,
Netherlands,NLD,"Apr 21, 2020",985.33333,
Netherlands,NLD,"Apr 22, 2020",848.33333,
Netherlands,NLD,"Apr 23, 2020",729,
Netherlands,NLD,"Apr 24, 2020",774.66667,
Netherlands,NLD,"Apr 25, 2020",800.33333,
Netherlands,NLD,"Apr 26, 2020",782.66667,
Netherlands,NLD,"Apr 27, 2020",705.33333,
Netherlands,NLD,"Apr 28, 2020",570,
Netherlands,NLD,"Apr 29, 2020",408.66667,
Netherlands,NLD,"Apr 30, 2020",319,
Netherlands,NLD,"May 1, 2020",357,
Netherlands,NLD,"May 2, 2020",458.33333,
Netherlands,NLD,"May 3, 2020",478,
Netherlands,NLD,"May 4, 2020",418.33333,
Netherlands,NLD,"May 5, 2020",326.33333,
Netherlands,NLD,"May 6, 2020",283.66667,
Netherlands,NLD,"May 7, 2020",249.33333,
Netherlands,NLD,"May 8, 2020",334.66667,
Netherlands,NLD,"May 9, 2020",335.33333,
Netherlands,NLD,"May 10, 2020",354.33333,
Netherlands,NLD,"May 11, 2020",284.33333,
Netherlands,NLD,"May 12, 2020",231.66667,
Netherlands,NLD,"May 13, 2020",200.66667,
Netherlands,NLD,"May 14, 2020",194.66667,
Netherlands,NLD,"May 15, 2020",231,
Netherlands,NLD,"May 16, 2020",232.33333,
Netherlands,NLD,"May 17, 2020",219.66667,
Netherlands,NLD,"May 18, 2020",171.33333,
Netherlands,NLD,"May 19, 2020",153.33333,
Netherlands,NLD,"May 20, 2020",126.33333,
Netherlands,NLD,"May 21, 2020",150.66667,
Netherlands,NLD,"May 22, 2020",186.33333,
Netherlands,NLD,"May 23, 2020",213,
Netherlands,NLD,"May 24, 2020",205.66667,
Netherlands,NLD,"May 25, 2020",178.66667,
Netherlands,NLD,"May 26, 2020",185.66667,
Netherlands,NLD,"May 27, 2020",171.33333,
Netherlands,NLD,"May 28, 2020",177.33333,
Netherlands,NLD,"May 29, 2020",168.33333,
Netherlands,NLD,"May 30, 2020",182.66667,
Netherlands,NLD,"May 31, 2020",163,
Netherlands,NLD,"Jun 1, 2020",164,
Netherlands,NLD,"Jun 2, 2020",139.66667,
Netherlands,NLD,"Jun 3, 2020",130,
Netherlands,NLD,"Jun 4, 2020",97,
Netherlands,NLD,"Jun 5, 2020",132.33333,
Netherlands,NLD,"Jun 6, 2020",168.33333,
Netherlands,NLD,"Jun 7, 2020",200.66667,
Netherlands,NLD,"Jun 8, 2020",210.66667,
Netherlands,NLD,"Jun 9, 2020",195.66667,
Netherlands,NLD,"Jun 10, 2020",189.33333,
Netherlands,NLD,"Jun 11, 2020",171,
Netherlands,NLD,"Jun 12, 2020",170.66667,
Netherlands,NLD,"Jun 13, 2020",186,
Netherlands,NLD,"Jun 14, 2020",184.33333,
Netherlands,NLD,"Jun 15, 2020",177.33333,
Netherlands,NLD,"Jun 16, 2020",107.33333,
Netherlands,NLD,"Jun 17, 2020",149,
Netherlands,NLD,"Jun 18, 2020",140.33333,
Netherlands,NLD,"Jun 19, 2020",178.66667,
Netherlands,NLD,"Jun 20, 2020",113,
Netherlands,NLD,"Jun 21, 2020",99.33333,
Netherlands,NLD,"Jun 22, 2020",91.33333,
Netherlands,NLD,"Jun 23, 2020",77.33333,
Netherlands,NLD,"Jun 24, 2020",73.33333,
Netherlands,NLD,"Jun 25, 2020",70.33333,
Netherlands,NLD,"Jun 26, 2020",85.33333,
Netherlands,NLD,"Jun 27, 2020",94.33333,
Netherlands,NLD,"Jun 28, 2020",90,
Netherlands,NLD,"Jun 29, 2020",77.66667,
Netherlands,NLD,"Jun 30, 2020",72.66667,
Netherlands,NLD,"Jul 1, 2020",66.33333,
Netherlands,NLD,"Jul 2, 2020",62.66667,
Netherlands,NLD,"Jul 3, 2020",44.66667,
Netherlands,NLD,"Jul 4, 2020",53,
Netherlands,NLD,"Jul 5, 2020",52.66667,
Netherlands,NLD,"Jul 6, 2020",69.66667,
Netherlands,NLD,"Jul 7, 2020",56.66667,
New Caledonia,NCL,"Mar 21, 2020",2,
New Caledonia,NCL,"Mar 22, 2020",2,
New Caledonia,NCL,"Mar 23, 2020",1.66667,
New Caledonia,NCL,"Mar 24, 2020",1.66667,
New Caledonia,NCL,"Mar 25, 2020",1.66667,
New Caledonia,NCL,"Mar 26, 2020",3,
New Caledonia,NCL,"Mar 27, 2020",2.66667,
New Caledonia,NCL,"Mar 28, 2020",2,
New Caledonia,NCL,"Mar 29, 2020",0.33333,
New Caledonia,NCL,"Mar 30, 2020",0,
New Caledonia,NCL,"Mar 31, 2020",0.33333,
New Caledonia,NCL,"Apr 1, 2020",0.33333,
New Caledonia,NCL,"Apr 2, 2020",0.33333,
New Caledonia,NCL,"Apr 3, 2020",0,
New Caledonia,NCL,"Apr 4, 2020",0.66667,
New Caledonia,NCL,"Apr 5, 2020",0.66667,
New Caledonia,NCL,"Apr 6, 2020",0.66667,
New Caledonia,NCL,"Apr 7, 2020",0,
New Caledonia,NCL,"Apr 8, 2020",0,
New Caledonia,NCL,"Apr 9, 2020",0,
New Caledonia,NCL,"Apr 10, 2020",0,
New Caledonia,NCL,"Apr 11, 2020",0,
New Caledonia,NCL,"Apr 12, 2020",0,
New Caledonia,NCL,"Apr 13, 2020",0,
New Caledonia,NCL,"Apr 14, 2020",0,
New Caledonia,NCL,"Apr 15, 2020",0,
New Caledonia,NCL,"Apr 16, 2020",0,
New Caledonia,NCL,"Apr 17, 2020",0,
New Caledonia,NCL,"Apr 18, 2020",0,
New Caledonia,NCL,"Apr 19, 2020",0,
New Caledonia,NCL,"Apr 20, 2020",0,
New Caledonia,NCL,"Apr 21, 2020",0,
New Caledonia,NCL,"Apr 22, 2020",0,
New Caledonia,NCL,"Apr 23, 2020",0,
New Caledonia,NCL,"Apr 24, 2020",0,
New Caledonia,NCL,"Apr 25, 2020",0,
New Caledonia,NCL,"Apr 26, 2020",0,
New Caledonia,NCL,"Apr 27, 2020",0,
New Caledonia,NCL,"Apr 28, 2020",0,
New Caledonia,NCL,"Apr 29, 2020",0,
New Caledonia,NCL,"Apr 30, 2020",0,
New Caledonia,NCL,"May 1, 2020",0,
New Caledonia,NCL,"May 2, 2020",0,
New Caledonia,NCL,"May 3, 2020",0,
New Caledonia,NCL,"May 4, 2020",0,
New Caledonia,NCL,"May 5, 2020",0,
New Caledonia,NCL,"May 6, 2020",0,
New Caledonia,NCL,"May 7, 2020",0,
New Caledonia,NCL,"May 8, 2020",0,
New Caledonia,NCL,"May 9, 2020",0,
New Caledonia,NCL,"May 10, 2020",0,
New Caledonia,NCL,"May 11, 2020",0,
New Caledonia,NCL,"May 12, 2020",0,
New Caledonia,NCL,"May 13, 2020",0,
New Caledonia,NCL,"May 14, 2020",0,
New Caledonia,NCL,"May 15, 2020",0,
New Caledonia,NCL,"May 16, 2020",0,
New Caledonia,NCL,"May 17, 2020",0,
New Caledonia,NCL,"May 18, 2020",0,
New Caledonia,NCL,"May 19, 2020",0,
New Caledonia,NCL,"May 20, 2020",0,
New Caledonia,NCL,"May 21, 2020",0,
New Caledonia,NCL,"May 22, 2020",0,
New Caledonia,NCL,"May 23, 2020",0,
New Caledonia,NCL,"May 24, 2020",0,
New Caledonia,NCL,"May 25, 2020",0,
New Caledonia,NCL,"May 26, 2020",0,
New Caledonia,NCL,"May 27, 2020",0,
New Caledonia,NCL,"May 28, 2020",0,
New Caledonia,NCL,"May 29, 2020",0.33333,
New Caledonia,NCL,"May 30, 2020",0.33333,
New Caledonia,NCL,"May 31, 2020",0.33333,
New Caledonia,NCL,"Jun 1, 2020",0,
New Caledonia,NCL,"Jun 2, 2020",0.33333,
New Caledonia,NCL,"Jun 3, 2020",0.33333,
New Caledonia,NCL,"Jun 4, 2020",0.33333,
New Caledonia,NCL,"Jun 5, 2020",0,
New Caledonia,NCL,"Jun 6, 2020",0,
New Caledonia,NCL,"Jun 7, 2020",0,
New Caledonia,NCL,"Jun 8, 2020",0,
New Caledonia,NCL,"Jun 9, 2020",0,
New Caledonia,NCL,"Jun 10, 2020",0.33333,
New Caledonia,NCL,"Jun 11, 2020",0.33333,
New Caledonia,NCL,"Jun 12, 2020",0.33333,
New Caledonia,NCL,"Jun 13, 2020",0,
New Caledonia,NCL,"Jun 14, 2020",0,
New Caledonia,NCL,"Jun 15, 2020",0,
New Caledonia,NCL,"Jun 16, 2020",0,
New Caledonia,NCL,"Jun 17, 2020",0,
New Caledonia,NCL,"Jun 18, 2020",0,
New Caledonia,NCL,"Jun 19, 2020",0,
New Caledonia,NCL,"Jun 20, 2020",0,
New Caledonia,NCL,"Jun 21, 2020",0,
New Caledonia,NCL,"Jun 22, 2020",0,
New Caledonia,NCL,"Jun 23, 2020",0,
New Caledonia,NCL,"Jun 24, 2020",0,
New Caledonia,NCL,"Jun 25, 2020",0,
New Caledonia,NCL,"Jun 26, 2020",0,
New Caledonia,NCL,"Jun 27, 2020",0,
New Caledonia,NCL,"Jun 28, 2020",0,
New Caledonia,NCL,"Jun 29, 2020",0,
New Caledonia,NCL,"Jun 30, 2020",0,
New Caledonia,NCL,"Jul 1, 2020",0,
New Caledonia,NCL,"Jul 2, 2020",0,
New Caledonia,NCL,"Jul 3, 2020",0,
New Caledonia,NCL,"Jul 4, 2020",0,
New Caledonia,NCL,"Jul 5, 2020",0,
New Caledonia,NCL,"Jul 6, 2020",0,
New Caledonia,NCL,"Jul 7, 2020",0,
New Zealand,NZL,"Dec 31, 2019",0,
New Zealand,NZL,"Jan 1, 2020",0,
New Zealand,NZL,"Jan 2, 2020",0,
New Zealand,NZL,"Jan 3, 2020",0,
New Zealand,NZL,"Jan 4, 2020",0,
New Zealand,NZL,"Jan 5, 2020",0,
New Zealand,NZL,"Jan 6, 2020",0,
New Zealand,NZL,"Jan 7, 2020",0,
New Zealand,NZL,"Jan 8, 2020",0,
New Zealand,NZL,"Jan 9, 2020",0,
New Zealand,NZL,"Jan 10, 2020",0,
New Zealand,NZL,"Jan 11, 2020",0,
New Zealand,NZL,"Jan 12, 2020",0,
New Zealand,NZL,"Jan 13, 2020",0,
New Zealand,NZL,"Jan 14, 2020",0,
New Zealand,NZL,"Jan 15, 2020",0,
New Zealand,NZL,"Jan 16, 2020",0,
New Zealand,NZL,"Jan 17, 2020",0,
New Zealand,NZL,"Jan 18, 2020",0,
New Zealand,NZL,"Jan 19, 2020",0,
New Zealand,NZL,"Jan 20, 2020",0,
New Zealand,NZL,"Jan 21, 2020",0,
New Zealand,NZL,"Jan 22, 2020",0,
New Zealand,NZL,"Jan 23, 2020",0,
New Zealand,NZL,"Jan 24, 2020",0,
New Zealand,NZL,"Jan 25, 2020",0,
New Zealand,NZL,"Jan 26, 2020",0,
New Zealand,NZL,"Jan 27, 2020",0,
New Zealand,NZL,"Jan 28, 2020",0,
New Zealand,NZL,"Jan 29, 2020",0,
New Zealand,NZL,"Jan 30, 2020",0,
New Zealand,NZL,"Jan 31, 2020",0,
New Zealand,NZL,"Feb 1, 2020",0,
New Zealand,NZL,"Feb 2, 2020",0,
New Zealand,NZL,"Feb 3, 2020",0,
New Zealand,NZL,"Feb 4, 2020",0,
New Zealand,NZL,"Feb 5, 2020",0,
New Zealand,NZL,"Feb 6, 2020",0,
New Zealand,NZL,"Feb 7, 2020",0,
New Zealand,NZL,"Feb 8, 2020",0,
New Zealand,NZL,"Feb 9, 2020",0,
New Zealand,NZL,"Feb 10, 2020",0,
New Zealand,NZL,"Feb 11, 2020",0,
New Zealand,NZL,"Feb 12, 2020",0,
New Zealand,NZL,"Feb 13, 2020",0,
New Zealand,NZL,"Feb 14, 2020",0,
New Zealand,NZL,"Feb 15, 2020",0,
New Zealand,NZL,"Feb 16, 2020",0,
New Zealand,NZL,"Feb 17, 2020",0,
New Zealand,NZL,"Feb 18, 2020",0,
New Zealand,NZL,"Feb 19, 2020",0,
New Zealand,NZL,"Feb 20, 2020",0,
New Zealand,NZL,"Feb 21, 2020",0,
New Zealand,NZL,"Feb 22, 2020",0,
New Zealand,NZL,"Feb 23, 2020",0,
New Zealand,NZL,"Feb 24, 2020",0,
New Zealand,NZL,"Feb 25, 2020",0,
New Zealand,NZL,"Feb 26, 2020",0,
New Zealand,NZL,"Feb 27, 2020",0,
New Zealand,NZL,"Feb 28, 2020",0.33333,
New Zealand,NZL,"Feb 29, 2020",0.33333,
New Zealand,NZL,"Mar 1, 2020",0.33333,
New Zealand,NZL,"Mar 2, 2020",0,
New Zealand,NZL,"Mar 3, 2020",0,
New Zealand,NZL,"Mar 4, 2020",0.5,
New Zealand,NZL,"Mar 5, 2020",1,
New Zealand,NZL,"Mar 6, 2020",1,
New Zealand,NZL,"Mar 7, 2020",1,
New Zealand,NZL,"Mar 8, 2020",1,
New Zealand,NZL,"Mar 9, 2020",1,
New Zealand,NZL,"Mar 14, 2020",1,
New Zealand,NZL,"Mar 15, 2020",1.5,
New Zealand,NZL,"Mar 16, 2020",1.5,
New Zealand,NZL,"Mar 17, 2020",2,
New Zealand,NZL,"Mar 18, 2020",12,
New Zealand,NZL,"Mar 19, 2020",10,
New Zealand,NZL,"Mar 20, 2020",10.33333,
New Zealand,NZL,"Mar 21, 2020",11,
New Zealand,NZL,"Mar 22, 2020",12.66667,
New Zealand,NZL,"Mar 23, 2020",21,
New Zealand,NZL,"Mar 24, 2020",29.66667,
New Zealand,NZL,"Mar 25, 2020",41,
New Zealand,NZL,"Mar 26, 2020",53.33333,
New Zealand,NZL,"Mar 27, 2020",65.33333,
New Zealand,NZL,"Mar 28, 2020",75.66667,
New Zealand,NZL,"Mar 29, 2020",71.33333,
New Zealand,NZL,"Mar 30, 2020",71.33333,
New Zealand,NZL,"Mar 31, 2020",77,
New Zealand,NZL,"Apr 1, 2020",57,
New Zealand,NZL,"Apr 2, 2020",57,
New Zealand,NZL,"Apr 3, 2020",41.66667,
New Zealand,NZL,"Apr 4, 2020",59,
New Zealand,NZL,"Apr 5, 2020",49.66667,
New Zealand,NZL,"Apr 6, 2020",46.33333,
New Zealand,NZL,"Apr 7, 2020",39.66667,
New Zealand,NZL,"Apr 8, 2020",32.33333,
New Zealand,NZL,"Apr 9, 2020",27,
New Zealand,NZL,"Apr 10, 2020",24,
New Zealand,NZL,"Apr 11, 2020",22,
New Zealand,NZL,"Apr 12, 2020",19,
New Zealand,NZL,"Apr 13, 2020",16.33333,
New Zealand,NZL,"Apr 14, 2020",12.33333,
New Zealand,NZL,"Apr 15, 2020",9.66667,
New Zealand,NZL,"Apr 16, 2020",6.66667,
New Zealand,NZL,"Apr 17, 2020",4.66667,
New Zealand,NZL,"Apr 18, 2020",5.33333,
New Zealand,NZL,"Apr 19, 2020",4.66667,
New Zealand,NZL,"Apr 20, 2020",6.33333,
New Zealand,NZL,"Apr 21, 2020",4.33333,
New Zealand,NZL,"Apr 22, 2020",4.66667,
New Zealand,NZL,"Apr 23, 2020",2.33333,
New Zealand,NZL,"Apr 24, 2020",2.33333,
New Zealand,NZL,"Apr 25, 2020",1.66667,
New Zealand,NZL,"Apr 26, 2020",3,
New Zealand,NZL,"Apr 27, 2020",2.66667,
New Zealand,NZL,"Apr 28, 2020",2.33333,
New Zealand,NZL,"Apr 29, 2020",1.66667,
New Zealand,NZL,"Apr 30, 2020",2.33333,
New Zealand,NZL,"May 1, 2020",2.66667,
New Zealand,NZL,"May 2, 2020",2.66667,
New Zealand,NZL,"May 3, 2020",2.33333,
New Zealand,NZL,"May 4, 2020",1.66667,
New Zealand,NZL,"May 5, 2020",1,
New Zealand,NZL,"May 6, 2020",0.66667,
New Zealand,NZL,"May 7, 2020",0.66667,
New Zealand,NZL,"May 8, 2020",1.33333,
New Zealand,NZL,"May 9, 2020",1.33333,
New Zealand,NZL,"May 10, 2020",1.66667,
New Zealand,NZL,"May 11, 2020",2,
New Zealand,NZL,"May 12, 2020",1.66667,
New Zealand,NZL,"May 13, 2020",1,
New Zealand,NZL,"May 14, 2020",0,
New Zealand,NZL,"May 15, 2020",0.33333,
New Zealand,NZL,"May 16, 2020",0.33333,
New Zealand,NZL,"May 17, 2020",0.66667,
New Zealand,NZL,"May 18, 2020",0.33333,
New Zealand,NZL,"May 19, 2020",1.66667,
New Zealand,NZL,"May 20, 2020",1.33333,
New Zealand,NZL,"May 21, 2020",1.33333,
New Zealand,NZL,"May 22, 2020",0.33333,
New Zealand,NZL,"May 23, 2020",0.33333,
New Zealand,NZL,"May 24, 2020",0.33333,
New Zealand,NZL,"May 25, 2020",0,
New Zealand,NZL,"May 26, 2020",0,
New Zealand,NZL,"May 27, 2020",0,
New Zealand,NZL,"May 28, 2020",0,
New Zealand,NZL,"May 29, 2020",0,
New Zealand,NZL,"May 30, 2020",0,
New Zealand,NZL,"May 31, 2020",0,
New Zealand,NZL,"Jun 1, 2020",0,
New Zealand,NZL,"Jun 2, 2020",0,
New Zealand,NZL,"Jun 3, 2020",0,
New Zealand,NZL,"Jun 4, 2020",0,
New Zealand,NZL,"Jun 5, 2020",0,
New Zealand,NZL,"Jun 6, 2020",0,
New Zealand,NZL,"Jun 7, 2020",0,
New Zealand,NZL,"Jun 8, 2020",0,
New Zealand,NZL,"Jun 9, 2020",0,
New Zealand,NZL,"Jun 10, 2020",0,
New Zealand,NZL,"Jun 11, 2020",0,
New Zealand,NZL,"Jun 12, 2020",0,
New Zealand,NZL,"Jun 13, 2020",0,
New Zealand,NZL,"Jun 14, 2020",0,
New Zealand,NZL,"Jun 15, 2020",0,
New Zealand,NZL,"Jun 16, 2020",0.66667,
New Zealand,NZL,"Jun 17, 2020",0.66667,
New Zealand,NZL,"Jun 18, 2020",1,
New Zealand,NZL,"Jun 19, 2020",0.33333,
New Zealand,NZL,"Jun 20, 2020",1,
New Zealand,NZL,"Jun 21, 2020",1.33333,
New Zealand,NZL,"Jun 22, 2020",2,
New Zealand,NZL,"Jun 23, 2020",2,
New Zealand,NZL,"Jun 24, 2020",1.66667,
New Zealand,NZL,"Jun 25, 2020",2,
New Zealand,NZL,"Jun 26, 2020",1.66667,
New Zealand,NZL,"Jun 27, 2020",2,
New Zealand,NZL,"Jun 28, 2020",2.33333,
New Zealand,NZL,"Jun 29, 2020",2.66667,
New Zealand,NZL,"Jun 30, 2020",2,
New Zealand,NZL,"Jul 1, 2020",0.66667,
New Zealand,NZL,"Jul 2, 2020",0.66667,
New Zealand,NZL,"Jul 3, 2020",0.66667,
New Zealand,NZL,"Jul 4, 2020",0.66667,
New Zealand,NZL,"Jul 5, 2020",1,
New Zealand,NZL,"Jul 6, 2020",1,
New Zealand,NZL,"Jul 7, 2020",2,
Nicaragua,NIC,"Mar 19, 2020",1,
Nicaragua,NIC,"Mar 20, 2020",0.5,
Nicaragua,NIC,"Mar 21, 2020",0.66667,
Nicaragua,NIC,"Mar 22, 2020",0.33333,
Nicaragua,NIC,"Mar 23, 2020",0.33333,
Nicaragua,NIC,"Mar 24, 2020",0,
Nicaragua,NIC,"Mar 25, 2020",0,
Nicaragua,NIC,"Mar 26, 2020",0,
Nicaragua,NIC,"Mar 27, 2020",0,
Nicaragua,NIC,"Mar 28, 2020",0,
Nicaragua,NIC,"Mar 29, 2020",0.66667,
Nicaragua,NIC,"Mar 30, 2020",0.66667,
Nicaragua,NIC,"Mar 31, 2020",0.66667,
Nicaragua,NIC,"Apr 1, 2020",0,
Nicaragua,NIC,"Apr 2, 2020",0.33333,
Nicaragua,NIC,"Apr 3, 2020",0.33333,
Nicaragua,NIC,"Apr 4, 2020",0.33333,
Nicaragua,NIC,"Apr 5, 2020",0,
Nicaragua,NIC,"Apr 6, 2020",0,
Nicaragua,NIC,"Apr 7, 2020",0.33333,
Nicaragua,NIC,"Apr 8, 2020",0.33333,
Nicaragua,NIC,"Apr 9, 2020",0.33333,
Nicaragua,NIC,"Apr 10, 2020",0,
Nicaragua,NIC,"Apr 11, 2020",0.33333,
Nicaragua,NIC,"Apr 12, 2020",0.33333,
Nicaragua,NIC,"Apr 13, 2020",1,
Nicaragua,NIC,"Apr 14, 2020",0.66667,
Nicaragua,NIC,"Apr 15, 2020",0.66667,
Nicaragua,NIC,"Apr 16, 2020",0,
Nicaragua,NIC,"Apr 17, 2020",0,
Nicaragua,NIC,"Apr 18, 2020",0,
Nicaragua,NIC,"Apr 19, 2020",0,
Nicaragua,NIC,"Apr 20, 2020",0,
Nicaragua,NIC,"Apr 21, 2020",0,
Nicaragua,NIC,"Apr 22, 2020",0.33333,
Nicaragua,NIC,"Apr 23, 2020",0.33333,
Nicaragua,NIC,"Apr 24, 2020",0.33333,
Nicaragua,NIC,"Apr 25, 2020",0.33333,
Nicaragua,NIC,"Apr 26, 2020",0.66667,
Nicaragua,NIC,"Apr 27, 2020",1,
Nicaragua,NIC,"Apr 28, 2020",0.66667,
Nicaragua,NIC,"Apr 29, 2020",0.33333,
Nicaragua,NIC,"Apr 30, 2020",0.33333,
Nicaragua,NIC,"May 1, 2020",0.33333,
Nicaragua,NIC,"May 2, 2020",0.33333,
Nicaragua,NIC,"May 3, 2020",0,
Nicaragua,NIC,"May 4, 2020",0,
Nicaragua,NIC,"May 5, 2020",0.33333,
Nicaragua,NIC,"May 6, 2020",0.66667,
Nicaragua,NIC,"May 7, 2020",0.66667,
Nicaragua,NIC,"May 8, 2020",0.33333,
Nicaragua,NIC,"May 9, 2020",0,
Nicaragua,NIC,"May 10, 2020",0,
Nicaragua,NIC,"May 11, 2020",0,
Nicaragua,NIC,"May 12, 2020",0,
Nicaragua,NIC,"May 13, 2020",3,
Nicaragua,NIC,"May 14, 2020",3,
Nicaragua,NIC,"May 15, 2020",3,
Nicaragua,NIC,"May 16, 2020",0,
Nicaragua,NIC,"May 17, 2020",0,
Nicaragua,NIC,"May 18, 2020",0,
Nicaragua,NIC,"May 19, 2020",0,
Nicaragua,NIC,"May 20, 2020",0,
Nicaragua,NIC,"May 21, 2020",0,
Nicaragua,NIC,"May 22, 2020",0,
Nicaragua,NIC,"May 23, 2020",84.66667,
Nicaragua,NIC,"May 24, 2020",84.66667,
Nicaragua,NIC,"May 25, 2020",84.66667,
Nicaragua,NIC,"May 26, 2020",0,
Nicaragua,NIC,"May 27, 2020",160,
Nicaragua,NIC,"May 28, 2020",160,
Nicaragua,NIC,"May 29, 2020",160,
Nicaragua,NIC,"May 30, 2020",0,
Nicaragua,NIC,"May 31, 2020",0,
Nicaragua,NIC,"Jun 1, 2020",0,
Nicaragua,NIC,"Jun 2, 2020",0,
Nicaragua,NIC,"Jun 3, 2020",119.66667,
Nicaragua,NIC,"Jun 4, 2020",119.66667,
Nicaragua,NIC,"Jun 5, 2020",119.66667,
Nicaragua,NIC,"Jun 6, 2020",0,
Nicaragua,NIC,"Jun 7, 2020",63.66667,
Nicaragua,NIC,"Jun 8, 2020",63.66667,
Nicaragua,NIC,"Jun 9, 2020",63.66667,
Nicaragua,NIC,"Jun 10, 2020",0,
Nicaragua,NIC,"Jun 11, 2020",51.66667,
Nicaragua,NIC,"Jun 12, 2020",51.66667,
Nicaragua,NIC,"Jun 13, 2020",115.33333,
Nicaragua,NIC,"Jun 14, 2020",63.66667,
Nicaragua,NIC,"Jun 15, 2020",63.66667,
Nicaragua,NIC,"Jun 16, 2020",0,
Nicaragua,NIC,"Jun 17, 2020",56,
