Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United Kingdom,GBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13934.02983,14198.67356,14233.95994,14816.48031,15535.02699,15766.19572,15926.16985,16282.02616,17084.57974,17341.04884,17923.40509,18474.24766,19207.40855,20420.97967,19901.08662,19609.26997,20184.91756,20687.81224,21556.42632,22344.52189,21864.47502,21684.68667,22125.20146,23051.43348,23537.21482,24457.83042,25169.97158,26470.97524,27926.31786,28571.67517,28695.41371,28291.24289,28328.00256,28963.79924,30001.27312,30679.53699,31363.96514,32489.20778,33575.40829,34610.86105,35672.91197,36592.80907,37285.17788,38331.60568,39018.95104,39984.16744,40798.0653,41465.5455,41024.81106,38986.14451,39435.8399,39731.48928,40039.70024,40623.35968,41376.75425,42017.14107,42499.77642,43010.70634,43324.04976,43688.43745
Georgia,GEO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1872.967281,1991.207491,2095.007337,2168.607983,2251.065973,2498.122362,2533.346966,2579.009656,2722.120875,2936.285125,3129.826822,3296.811119,3500.237353,3738.385053,3984.470826,4131.836358,4313.944155,4363.190906,4511.070523,4715.446214,4905.274751,4464.425693,4484.485449,4686.985983,4338.337635,3697.775258,2897.092461,1583.982206,1111.301487,1011.173299,1077.190451,1242.110427,1417.514112,1498.139042,1573.159653,1633.539097,1738.802894,1850.511644,2069.081398,2202.571799,2429.172479,2673.148282,3025.141818,3107.733719,3020.998725,3233.295943,3500.527493,3751.003476,3898.554689,4069.4245,4185.813876,4304.896181,4512.7611,4734.377399,4985.824478
Ghana,GHA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1056.726337,1058.964031,1067.608774,1079.812112,1070.760781,1055.26675,984.6391377,991.0360366,972.1045677,1006.513251,1077.139323,1103.296459,1045.964541,1046.219211,1088.608347,930.6672268,879.043712,882.0585401,939.2204232,897.3768389,881.1572009,828.39812,749.3490081,693.9490537,731.3451704,745.8589972,761.9160746,775.6373242,796.0867715,812.8899623,816.0776263,834.6563381,842.3339929,858.3241846,862.2947876,873.8857269,890.6316259,904.8695972,924.2721637,941.5914363,952.8033051,966.9375746,986.0223011,1012.104892,1042.554777,1076.618125,1116.630033,1135.49113,1207.834456,1234.540273,1299.344949,1446.371631,1543.763984,1618.59785,1627.760281,1625.905826,1644.598009,1739.467492,1808.32722,1884.28486
Gibraltar,GIB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1941514,514.4201708,530.3102162,534.9979791,541.8938134,540.5136526,543.1417936,555.5556092,562.6067839,573.2686693,583.2675824,597.6131896,603.7338818,611.6558493,612.8158213,621.9255866,641.1725445,636.7911717,639.0871849,644.9585578,638.6985704,667.1989563,679.034406,656.2050439,672.4244026,694.6031345,719.6981727,731.5588678,741.0381352,750.470659,809.9545825,869.3165799,897.2659502,920.8310862
"Gambia, The",GMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,697.205666,678.9824782,723.6913033,720.5755123,743.2068662,721.426023,702.1542839,744.4206783,764.3551519,832.4713875,865.108921,865.4601011,889.6183227,849.0077778,873.2475777,874.3572813,841.3980414,903.5411583,902.6183562,859.639278,854.814654,833.7703156,828.7897687,837.2120625,830.7536242,824.5695839,823.5562667,821.663307,797.8497483,780.3783105,773.3919099,786.6661641,789.47411,814.3439655,832.6815369,853.5315913,799.8071403,827.8342323,858.6002969,812.7663386,784.0232253,784.0369193,808.7052436,837.3348983,860.6378737,767.1553536,783.2666928,781.6818048,747.7087319,754.9924337,747.0027351,760.1247057,786.3732473,809.3633946
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,492.2679182,464.1756262,484.2221278,480.6401172,494.92522,527.960953,550.8731238,510.5031159,577.2090627,586.7558459,488.7674096,568.7394416,580.4885715,547.3866742,582.4674825,592.2055298,574.1029694,577.6574158,591.0894289,613.5054169,636.59862,654.1340913,646.533828,645.5141376,651.8500709,666.4640211,729.0574992,761.5845356,537.2096028,532.2253392,549.8197075,550.039419,532.7478589,523.7309478,525.8243731,535.4409575,534.8222723,538.9854818,542.6459511,546.9470923,557.6321326,587.140383,561.98665,565.0479699,555.6050487,574.4917006,594.9783587,614.4394299,622.0798254,634.9063229
Equatorial Guinea,GNQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,660.1251562,660.0613719,626.5855923,607.6135259,570.5414239,606.5470158,565.2726529,568.8365289,566.2284795,543.2326377,517.6788841,496.2111129,647.0751518,694.597399,782.5354506,886.6696831,1422.369273,3418.959969,4064.859353,4903.679648,5563.386052,8722.732949,9997.550878,10923.52864,14437.56814,16122.87358,16591.25221,18261.03607,20532.95226,19868.07076,17288.8596,17610.30663,18254.09645,16764.42871,16146.07243,14093.81249,12358.30404,11225.37253,10134.6283,9237.716186
Greece,GRC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6259.788856,7030.356031,7014.090435,7815.857949,8520.352956,9393.779572,9930.321543,10408.20793,11085.63519,12322.43007,13392.30814,14379.90074,15738.28248,16934.80244,15786.26958,16634.47482,17500.31292,17782.12085,18825.09062,19202.05507,19143.12411,18677.47507,18352.43985,18049.18374,18320.58419,18707.56897,18742.31605,18257.80403,18971.64349,19590.06777,19383.93464,19746.38213,19733.2904,19303.66698,19591.39952,19909.5296,20389.31802,21198.79064,21902.73877,22489.31596,23275.4443,24111.41745,24965.59402,26349.27732,27614.40593,27698.51062,29176.39286,30054.88939,29874.74344,28514.81009,26917.75898,24495.71114,22830.52678,22251.25728,22565.68048,22615.39458,22666.28623,23052.98623,23546.63954,24024.23399
Grenada,GRD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,2944.47474,3140.948871,3335.663327,3301.726022,3294.107051,3337.329595,3354.211973,3387.196674,3536.979361,3782.168023,4157.577796,4338.340864,4557.348096,4769.396891,4829.012381,4753.170666,4609.540854,4634.668034,4689.185099,4862.730438,5078.162879,5649.77068,6015.27929,6284.699968,6132.694756,6319.92925,6893.368064,6826.290017,7709.149552,7382.162614,7815.065205,7869.216937,7325.671099,7257.756622,7274.723136,7147.189187,7266.28734,7747.500731,8194.238168,8449.307769,8775.898644,9091.761531,9330.04091
Greenland,GRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,15656.4729,17401.31882,18055.46181,19008.82791,19890.55506,19978.73473,21126.71501,23130.19933,24621.56044,25610.10316,27499.38348,27248.09862,25790.9724,26375.33672,24724.46102,25387.61404,27036.99071,28211.92116,29412.24234,31087.32042,27295.95234,27314.10719,26011.62756,24748.53368,26073.0271,26899.80186,27262.4139,27613.4807,29702.68897,30111.9577,32193.00252,32514.75985,32051.66566,33379.58347,35593.4255,37352.89254,39539.91571,40626.78143,43305.70276,43684.5872,43988.33249,43781.46256,44454.37355,44131.25176,46378.38303,45351.13947,47413.62248,47647.64989,49311.76706,
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1490.727515,1509.817664,1517.981515,1614.924965,1641.554437,1665.011305,1708.205154,1730.303068,1832.37036,1870.105756,1927.892891,1986.609859,2082.29655,2172.408279,2258.533745,2251.180079,2363.952088,2491.852043,2556.852543,2614.159951,2645.622543,2594.638609,2437.055511,2310.761399,2259.480407,2184.707386,2128.206631,2143.457804,2166.089114,2190.212578,2197.253008,2217.195,2264.254452,2293.913069,2327.741845,2383.735428,2395.975296,2442.263422,2504.361694,2539.807269,2568.190356,2565.710302,2604.378286,2612.687815,2638.350419,2668.357603,2755.50694,2871.903483,2909.509715,2870.311589,2898.942215,2965.153206,2999.422763,3056.152684,3137.260298,3210.869677,3242.636922,3286.741289,3338.547464,3413.270037
Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27723.46039,27882.70979,29603.77348,30592.1608,29375.27625,29578.38562,30054.01387,30112.62717,30700.43401,30690.43665,31252.66362,31741.52113,32169.56444,32151.91208,32027.5816,31847.64968,31477.26691,
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1698.544105,1725.525402,1695.641854,1448.520163,1574.459125,1702.983132,1757.981824,1803.018998,1794.220014,1893.228931,1948.065542,1984.078523,1896.295449,1898.940765,2023.229462,2171.335714,2180.558133,2099.844243,2041.298591,1988.005113,2012.36713,2038.349939,1770.58961,1655.192993,1579.519191,1627.46575,1625.444197,1655.215798,1608.539654,1539.820626,1497.157141,1585.368144,1698.938826,1824.32316,1967.584024,2060.080554,2225.42054,2371.773261,2344.91742,2427.547497,2403.928935,2463.705799,2493.005423,2476.067129,2512.773688,2462.343933,2588.028236,2769.212455,2822.65302,2919.396007,3033.247725,3179.85921,3332.703028,3482.016358,3598.347104,3688.692257,3793.305755,3853.705917,3992.226259,4159.609117
High income,HIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11624.58109,12003.34668,12540.56917,13062.32814,13746.35382,14331.32142,15030.11756,15578.63289,16411.76663,17177.0471,17463.56352,17963.50844,18777.84279,19787.29925,19822.39185,19613.65863,20422.44422,21039.74009,21725.8281,22433.291,22582.08217,22841.40131,22655.12026,23103.63469,23993.06989,24687.14239,25311.48105,26019.58943,27085.00643,27935.61478,28596.47361,28784.62811,29199.72022,29326.351,30043.72485,30650.21615,31350.96186,32185.11101,32851.92345,33712.11134,34858.49291,35172.90657,35493.27671,36044.62792,37003.67676,37810.63623,38718.01663,39510.62433,39363.9206,37785.41297,38650.14499,39191.52197,39470.80843,39816.91269,40387.41459,41098.32469,41568.91098,42350.45934,43124.98358,43660.49335
"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,3380.68301,3703.555942,4142.351085,4392.276184,4904.814227,4948.820862,4902.692396,4962.749442,5438.180938,5796.190448,6086.228161,6604.263778,7208.953522,7153.362985,7053.527201,8091.39807,8910.5912,9473.479813,10006.20318,10727.36347,11448.77862,11604.93207,12113.10105,13190.94073,13148.78706,14421.7326,16190.20413,17421.20777,17634.26231,18251.02303,19132.3691,20155.31575,21040.62152,21813.81348,21893.7768,21835.11444,22758.3824,21241.51219,21566.99417,23015.96825,22975.11189,23252.52847,24010.54314,25896.71315,27688.76651,29446.27957,31081.55643,31553.62645,30711.48726,32549.99823,33888.49232,34086.30654,35002.52309,35717.67632,36260.5804,36818.49551,37929.42567,38704.29516,37957.06844
Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1095.993093,1085.564926,1116.594582,1124.716828,1152.699489,1221.529116,1250.50582,1287.086256,1332.194978,1301.88826,1309.802293,1322.469755,1357.914583,1421.919313,1363.030448,1350.567759,1447.450959,1549.298151,1591.755569,1629.885358,1589.895439,1522.999418,1446.50704,1415.911963,1460.738369,1497.40428,1531.055128,1585.264585,1566.452533,1563.167871,1561.216284,1466.975501,1512.731584,1566.277605,1525.880659,1574.895823,1559.081446,1584.673368,1595.46161,1539.96832,1607.679685,1608.068654,1625.737607,1657.313458,1717.902237,1778.850071,1852.139541,1922.874655,1960.939225,1873.394109,1904.346465,1939.338627,1982.009738,2000.792449,2025.814195,2067.290034,2111.193164,2176.295165,2219.436469,2241.238665
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,646.1047074,631.109637,659.1160097,662.9290639,668.5039798,678.9591047,678.364767,673.7097422,684.9149026,696.7376578,709.5100665,719.9707009,712.8432901,713.8241575,734.8357455,730.6002282,740.3748921,747.8617744,745.4457969,729.9366568,712.1067022,718.8345577,708.3211458,694.9068333,685.4212247,679.2680265,682.1145225,685.031058,674.2020623,669.5767513,647.6785617,633.1240593,611.219849,597.0348106,579.7300549,591.4083976,604.2975628,612.5886502,617.5304722,620.0879242,619.3886418,628.1087215,632.5603708,642.6721337,659.0577735,679.174033,701.6673295,726.1506686,749.0373942,759.9714722,779.1447554,798.091325,818.1446737,840.959743,862.8496737,880.5296622,895.6191062,915.6309522,927.8629098,939.7224825
Croatia,HRV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8568.425152,9193.531286,9862.3425,10066.06535,10026.95138,10458.38343,11232.36972,11800.07035,12462.0801,12976.93236,13519.34697,14192.08489,14942.76012,15207.50568,14103.12614,13923.62858,13928.5019,13658.51545,13621.47613,13662.86107,14111.66459,14705.61688,15350.44303,15905.57097,16454.45395
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,993.2466563,945.5892841,1000.570576,962.8072513,928.8394955,930.8497596,907.8842162,871.7928032,882.6735005,899.5933675,889.4649457,930.988954,924.5093912,952.4662727,990.3855498,983.6422777,1046.709731,1064.408467,1107.610155,1166.279122,1224.996482,1163.214499,1095.784294,1079.900692,1058.135168,1040.571092,1012.816885,983.494732,965.1274664,918.0548129,909.1122388,908.0561947,843.2887916,782.4359379,676.0951751,729.3719603,745.8213888,752.3137212,755.1909042,762.19692,755.6798902,735.1914995,721.1682505,711.9223026,675.6840804,676.7928998,680.9446717,692.553621,687.4479644,697.6889105,665.6274195,691.8942672,701.4459637,720.7128711,730.3063521,729.1196659,729.8559997,728.8450017,730.296713,714.4830257
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8857.519535,8589.47013,8549.729639,8813.75968,8957.504838,8980.299632,9281.240664,9665.673161,9990.768507,10465.4244,10916.80774,11467.01007,11969.61908,12574.71058,13134.42988,13685.17399,13739.58466,13909.32309,12997.57919,13113.52596,13389.95963,13261.19696,13558.79748,14165.70826,14745.48996,15114.42909,15809.77317,16636.20259,17466.03244
IBRD only,IBD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1095.284115,1111.052624,1132.517952,1159.119026,1222.151398,1261.472792,1293.700697,1322.476953,1381.406336,1449.551185,1521.897418,1581.124206,1650.905194,1736.758077,1799.731486,1840.353032,1927.306159,1971.979509,1998.206457,2044.25111,2089.05066,2091.126651,2105.965308,2091.318693,2145.730039,2197.874861,2249.753717,2314.055242,2356.976709,2382.025119,2389.418258,2374.240407,2358.918651,2393.701931,2421.723799,2477.443046,2564.048732,2656.354531,2675.186943,2725.854842,2845.305324,2905.366324,2991.632726,3117.213408,3321.630291,3513.673576,3753.057869,4030.526558,4212.088119,4254.399459,4520.586656,4744.620965,4935.649679,5130.322961,5300.080275,5455.162221,5637.82521,5863.190023,6083.194168,6271.059064
IDA & IBRD total,IBT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1025.439886,1036.225902,1057.151203,1082.210128,1136.767501,1171.592352,1195.431479,1210.828013,1260.157897,1324.321503,1395.073096,1449.454124,1505.019434,1577.628572,1636.513929,1663.186507,1738.187476,1776.26328,1792.628463,1830.41964,1866.08705,1859.508347,1864.986192,1844.897398,1885.261686,1927.451624,1967.643664,2018.39873,2053.307532,2070.948649,2076.032762,2059.209503,2042.537986,2064.382996,2080.630841,2122.708866,2191.324166,2262.116047,2274.403032,2311.453776,2403.713004,2449.952272,2518.297498,2616.370393,2778.259666,2929.141684,3116.19099,3332.275743,3471.215696,3502.760831,3707.50905,3876.339511,4019.241894,4167.723821,4296.303636,4408.393488,4538.169851,4701.817138,4860.386129,4991.244708
IDA total,IDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,649.2096945,640.8202843,660.0543961,677.309755,692.2644013,706.3199915,692.8631313,649.8923156,656.0280457,700.4566679,761.3006439,792.394227,784.4606047,797.3840472,837.7889483,806.9669184,831.6742945,845.7760139,826.6305936,835.0045811,838.4848399,804.5313975,779.5270727,747.1493854,738.293586,747.7270543,749.3351281,754.3940605,766.0689881,765.3348085,775.0142432,765.895037,759.2979587,743.3189776,727.7259746,732.4522254,748.0441017,752.8404714,758.7136285,762.747928,773.0065845,790.2762992,816.2936596,838.6279876,874.1521552,907.1239428,941.2801882,978.4633786,1006.744847,1036.568596,1074.340129,1099.915619,1124.994365,1165.483567,1205.322799,1225.99578,1237.670382,1261.513249,1287.691173,1305.326704
IDA blend,IDB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,843.9579827,834.7454659,849.7709782,894.3805303,916.8357333,943.4806237,912.927042,811.1051021,805.5906988,914.9032877,1057.568197,1143.263063,1157.836957,1190.641059,1261.339439,1197.199247,1237.791682,1264.065743,1213.891366,1248.267672,1275.166056,1176.45431,1125.002783,1052.559572,1036.893465,1067.460038,1063.017329,1068.98564,1102.545601,1102.427784,1143.145836,1132.409379,1135.934041,1101.698599,1080.65672,1072.314908,1093.42958,1088.19379,1089.643662,1084.193514,1098.123236,1120.048794,1177.375556,1209.956649,1272.004307,1316.532789,1359.88185,1405.707672,1431.65813,1481.714856,1536.688862,1572.29678,1604.911063,1659.082526,1717.26467,1743.534686,1730.592638,1738.197266,1760.108815,1760.006622
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,690.3687744,710.9817606,705.1383388,671.248287,676.5601101,665.6645685,665.9258417,657.0063324,709.1964147,737.3885521,772.1296848,804.7237857,839.0281357,883.7820938,927.1985809,949.0776695,989.5523546,1050.291335,1094.701711,1147.239664,1231.195135,1298.06599,1296.895792,1320.9919,1382.393834,1386.732772,1438.627538,1480.2316,1536.505766,1621.121658,1707.818355,1794.422812,1878.973044,1968.416471,2083.362417,2220.07695,2358.119807,2433.340736,2084.142881,2071.524683,2143.659504,2191.574177,2259.307704,2335.594045,2420.397182,2524.222424,2627.905245,2757.89367,2885.309275,2979.004714,3122.362815,3270.61949,3421.27352,3563.299864,3692.973446,3824.274885,3968.055911,4120.521879,4284.685825,4450.7245
IDA only,IDX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,572.5531203,596.3750455,597.2200156,608.6348842,615.7414457,612.3633106,604.1277094,618.3584868,624.7723022,637.8715985,635.9061207,611.8812529,611.9646634,634.8390451,621.570328,636.294899,641.6783077,639.5979168,629.3201133,615.360125,620.0024096,608.8660332,598.4809132,592.4020329,588.2644401,592.8079272,596.8358682,594.4381795,592.8359696,583.4579912,575.0125827,562.3791079,556.8206702,544.1423548,556.639914,569.4202972,579.941127,588.3052676,597.8042201,606.2248651,621.4059945,630.5020508,647.8391061,669.5270718,696.8454283,726.5659453,759.5437196,789.4310178,808.3346233,836.6672824,856.4839752,877.3281924,910.3928742,940.230785,957.7259373,983.0496193,1016.198331,1045.136964,1073.296147
Isle of Man,IMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,18519.20207,18460.51449,21677.23265,23366.25733,25570.61379,26792.0463,27504.43515,27696.09555,27787.99825,28432.23916,29474.42605,30535.92209,32554.9273,34883.38842,39018.39142,43743.71838,45515.9627,47492.6226,49885.1249,52661.16576,54956.45947,57629.98577,61319.18809,64993.87241,67152.22093,67857.09627,69766.52119,71137.54128,73720.51051,77548.91413,81902.30986,81412.87549,87381.78686,90190.75205,,
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,330.2053201,335.7213437,338.6111311,351.6016511,370.0604355,352.8890531,345.4215522,364.7466166,369.2192305,384.9843464,396.0116955,393.5312742,382.450895,385.966286,381.5395861,406.8925351,404.2351321,423.7401893,437.8191791,405.4726426,422.9038392,438.0069081,442.798502,464.1769727,470.9742322,484.6437037,496.6394426,505.1790844,542.054234,562.2965719,581.2182623,575.5015472,595.0134623,611.1188567,639.268754,674.6195583,711.9288337,727.0431808,757.9341127,810.2172832,826.5924931,851.6165693,869.2013874,922.16796,979.2838477,1040.312313,1106.92647,1173.87531,1192.511732,1268.24921,1357.563719,1410.426305,1469.17761,1544.619247,1640.1807,1751.664429,1875.732161,1986.63291,2086.45075,2169.140185
Not classified,INX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,12745.35551,13034.22237,13675.35715,14093.16998,14452.15188,15020.4746,15001.86442,16015.34734,16924.48951,17213.71431,17540.75305,17913.02015,18149.655,17977.41346,18644.31802,19188.86902,19097.99751,19986.4823,21119.39166,22435.98295,24314.99803,24642.10748,25292.80883,25844.34146,27224.37013,29694.647,31644.88605,34745.17632,37373.12843,40835.69218,44101.10739,45695.58841,47591.89343,48236.96272,50546.49105,52276.24433,53466.06622,54708.07058,51202.35932,48110.5515,48715.17686,48669.7857,48573.37725,48971.36968,52774.50118,65432.73444,67077.74361,71755.96702,76662.67434,79703.41126
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2978.971993,3236.173107,3424.163188,3578.793947,3806.930326,4346.697198,4708.930499,5118.212239,5720.746215,6479.62204,7011.200853,7811.897115,8702.12953,9193.477696,9519.474494,9021.444777,10261.33703,9541.82904,7936.963494,6859.029625,4789.234417,4366.278317,5332.907827,5555.022031,4862.42351,4770.435194,4117.197303,3987.388037,3638.357061,3734.657064,4134.83227,4541.098323,4582.33009,4556.851163,4423.762443,4461.995539,4628.624709,4588.955702,4627.654273,4607.530576,4816.308826,4793.496268,5077.908882,5453.51074,5623.693595,5735.611069,5954.741464,6369.821931,6316.371625,6309.641609,6599.660938,6695.082283,6122.43209,6035.282201,6232.935418,6070.187284,6790.639116,6948.704429,,
Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,1454.586004,1450.874267,1465.970498,1493.869573,1499.403908,1515.444706,1703.451895,1855.131281,2104.572259,2076.86041,2355.758758,2761.824775,3345.991026,3229.187555,3250.201851,2752.22021,2644.456028,2619.882062,2680.647101,2867.491893,2805.6368,2656.945491,4091.028576,1432.172037,1845.984502,2335.044633,2352.537108,2329.681165,2507.562756,2947.025909,3853.010892,4393.813022,4323.726235,4293.559457,3881.26014,2524.381112,3792.541798,3869.953424,4181.400818,4168.667044,4436.25207,4493.184126,4657.280426,4848.442399,5322.385307,5508.043579,5344.331964,5298.103912,5930.948815,5637.905271,5477.648224,5591.249291
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,16239.64263,18212.79138,19056.85523,20049.01449,20908.27524,20775.96336,21796.59241,23543.62923,24766.11681,25717.02336,26908.76757,27738.23954,27959.65789,26998.35323,27815.71316,28506.2196,30072.5966,32286.89303,31756.62994,31446.84388,31568.12355,31134.56484,29708.43632,29794.14574,30602.94373,30472.86704,31694.85372,33247.14958,35226.96306,36210.67512,37465.45191,38412.13935,38330.12689,38928.98877,41692.09633,43635.01546,44859.83257,47835.38263,47889.38494,44491.73451,43024.92349,43700.793,44032.4252,45420.99102,45853.96343,47533.69925,49985.1031,51045.94006,51592.65461,51332.14125
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8789.019312,9456.230101,9925.994663,10590.45092,10987.64973,11575.29671,11275.71581,11122.65805,12661.66296,14009.45306,13965.06734,15014.7674,16415.97603,16645.8065,17204.22509,17361.1297,17032.59248,16827.88608,17392.03207,18003.31836,17869.81582,18452.89927,18486.69998,18763.23662,18692.44442,19107.07996,19602.0632,20665.10696,20916.97102,20683.31139,21519.96775,21828.86111,22723.68709,23038.56816,24117.22436,25032.73034,25613.55698,25963.25037,26370.20033,26507.85316,27741.27509,27127.22173,26582.37798,26360.08978,26982.30625,27547.82542,28571.13326,29688.67136,30039.83706,29601.42505,30693.59308,31572.90343,31695.00643,32399.46518,32977.96087,33071.41213,33720.7645,34243.0126,34749.6782,35293.37615
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10878.98303,11693.42927,12335.1036,12932.37579,13185.27263,13501.98896,14199.25372,15108.81213,15996.24251,16875.9046,17671.33697,17908.8893,18464.68984,19646.76345,20592.16842,20041.70189,21362.91496,21817.05367,22443.84375,23712.64451,24475.52062,24652.53552,24736.16307,25016.29794,25817.51568,26532.24299,27289.57056,28157.76922,29324.63903,30295.53736,30871.2858,31324.53049,31564.41613,31276.10621,31942.35467,32863.95623,33270.91993,33861.92832,34465.1191,35019.53698,36329.24894,37017.36996,37056.14917,36942.93938,37227.14794,37347.63593,37902.30709,38272.2041,37653.748,35503.15103,36000.52012,36192.86638,35019.47189,33978.55177,33666.69191,33961.43619,34459.20572,35086.4783,35433.79307,35613.84229
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,3796.219401,3816.012108,3985.351088,4153.420999,4590.035927,4632.146917,5379.257078,5001.79045,4715.136884,4634.169893,4266.412102,4104.732281,4053.677346,3960.162555,3681.97615,3720.543925,3734.405485,3742.576926,3629.52551,3478.727164,3510.173766,3758.271708,3884.711774,4139.030818,4283.588406,4455.071495,4502.1144,4879.42714,4898.698388,4965.001602,4911.04128,4807.535005,4650.384344,4656.620622,4658.563132,4685.913004,4747.302486,4891.216378,4927.631055,4944.478729,5061.218899,5108.063956,5041.741154,4799.014355,4704.054455,4759.25696,4703.086406,4699.266324,4704.725955,4722.046521,4761.940167,4785.653547,4855.262071,4866.98735
Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,1683.884393,2036.770318,2113.437767,2490.406079,2640.625867,3043.706138,3074.666527,3174.652173,3107.087409,3238.51107,3216.909356,3310.96824,3280.112732,3096.024579,2567.002852,2470.928905,2385.793061,2676.522972,2651.245318,2651.668532,2706.192214,2678.617185,2701.196584,2728.366209,2772.165598,2838.665055,2933.902202,3045.14804,3103.842787,3281.463581,3434.68121,3572.679176,3701.82188,3787.195499,3799.441101,3690.113268,3587.183047,3487.613617,3405.472039,3353.623382,3305.422815,3271.0882,3262.517602,3266.746985,3284.027837
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8607.657082,9396.221214,10138.39701,10886.16411,12031.29505,12595.38937,13808.69794,15196.61018,17097.27529,18837.17726,18699.74296,19328.00904,20662.70465,22138.4314,21453.70654,21765.66916,22464.08621,23225.43571,24229.62294,25343.98368,25854.57502,26744.55612,27443.60965,28217.49821,29301.36585,30646.87862,31473.99843,32801.20619,34877.65523,36422.60701,38074.46354,39253.64184,39488.39343,39187.03454,39441.58676,40368.71228,41514.89779,41861.75344,41277.06676,41097.9596,42169.73328,42239.18493,42190.80487,42744.01128,43671.67997,44393.62638,44995.49449,45687.27381,45165.78792,42724.76037,44507.67639,44538.72619,45276.87434,46249.20959,46484.15527,47102.58088,47403.04691,48510.60941,48766.13366,49187.83309
